date,IssueComment,openIssue,openPR,ReviewComment,mergePR
2021-01-01,0.24509437594574768,0.0,2.4199854259305966,0.509014452226832,1.414507614822258
2021-01-02,0.22691732069428638,0.0,2.335512474119794,0.5633588164540111,1.3145663814912898
2021-01-03,0.24634796596308983,0.0,2.172392291312727,0.5958405054173825,1.2215176470107338
2021-01-04,0.22808445622767387,0.0,2.10499472809626,0.553622925597616,1.3347685332942207
2021-01-05,0.2110804988878039,0.0,1.957772320877023,0.5143169030067987,1.2403265469651863
2021-01-06,0.26795744926687365,0.1564389890524982,1.9896490867427865,0.550180792897564,1.6521039677274765
2021-01-07,0.24820363033809323,0.14565009325577422,2.019327454962635,0.5111121587688193,1.935541712347606
2021-01-08,0.35705153050945804,0.1356052592381346,2.215904942788927,0.5471970655035834,2.1994320263042786
2021-01-09,0.33115329218463735,0.1262531723941253,2.1455065070568606,0.5083342056778719,2.0453580749400677
2021-01-10,0.3252181945129898,0.11754605705659943,1.9954901840472372,0.6714142119145101,2.001851146656081
2021-01-11,0.30151535867068413,0.10943943243200638,1.8558198143486222,0.6239846523363208,1.861403462853815
2021-01-12,0.2794472011623307,0.10189188536773006,1.8102548357503696,0.6522852491698778,1.8305830595412935
2021-01-13,0.29525509605402767,0.25130384784314347,1.8523052212800402,0.6605192926288425,1.7019469679538406
2021-01-14,0.3099727912980214,0.39041153704439036,1.891455580221458,0.6138411067944923,1.8820060309515287
2021-01-15,0.43273780458568,0.36348660345512207,2.0968518180299003,0.642841258493003,2.0496472275355835
2021-01-16,0.6015674309871943,0.3384185618375275,2.034663942626042,0.6698413997295475,2.0058444956243195
2021-01-17,0.5769830823636464,0.3150793506763187,1.8922919344047515,0.6225203099572177,1.9650626417759018
2021-01-18,0.5359171508075022,0.2933497402848484,1.8442116371819381,0.5784627436174624,1.9270933295722017
2021-01-19,0.5340374629650495,0.27311872371347956,1.714974270715413,0.5374436301287249,1.8917425906239298
2021-01-20,0.49593329826398125,0.25428294966427406,1.5946498260741655,0.49925342101852077,1.85882983367209
2021-01-21,0.4968111174934954,0.23674619451501377,1.6515695226159886,0.46369701943315844,1.7282456886963065
2021-01-22,0.4612742869628791,0.22041887075535763,1.5356178192229768,0.4305927834743728,1.7066085801532684
2021-01-23,0.4281882723309258,0.20521756932395366,1.4276627850294838,0.3997715982713655,1.5865224526615411
2021-01-24,0.3973840518115212,0.19106463350850855,1.3271529256079555,0.3710760120478759,1.4747181270657952
2021-01-25,0.3687042602934548,0.17788776223205968,1.3180477324400937,0.34435943177083383,1.570506911276519
2021-01-26,0.34200238543180683,0.32205862975131244,1.2250975318178337,0.31948537427151885,1.4598071057762918
2021-01-27,0.3898502401871522,0.2998476897684633,1.2230306416699803,0.29632676901353594,1.3567417696209079
2021-01-28,0.36169002188455945,0.27916853874994857,1.2211062956702547,0.27476530894575873,1.460666854345072
2021-01-29,0.3354718876028353,0.2599155360775383,1.1348417113769493,0.25469084612403514,1.3575422251849445
2021-01-30,0.3292389557644154,0.2419903266928805,1.1389993605698465,0.2360008290141546,1.3614708727461386
2021-01-31,0.3052588260427011,0.22530133864509566,1.058397323524845,0.21859977860150714,1.265187345765248
2021-02-01,0.3011095536222215,0.20976331529026143,0.9833540476553608,0.20239880063111124,1.1755440620244189
2021-02-02,0.27906938266893444,0.5081748578579985,0.9134861701217032,0.1873151314862599,1.0920830737139913
2021-02-03,0.3312574445113745,0.4731283159367572,1.0173826705223163,0.3363048080674186,1.314201715624773
2021-02-04,0.5979709926925612,0.5969377659591343,1.114113895033232,0.33010102993372065,1.6209430638381928
2021-02-05,0.5736346742962293,0.7122086332213474,1.4575928560447682,0.36055467471931674,1.9065298363127559
2021-02-06,0.5327996674343898,0.6630907964474613,1.3550188537945997,0.44325243236756806,1.7726560359824435
2021-02-07,0.5674890889481777,0.6173603966924639,1.681883679719145,0.4840173202334529,2.0477798448608513
2021-02-08,0.5816090813130017,0.7312228066627233,1.732787248423383,0.5400856245981064,2.3039295979545416
2021-02-09,0.5765782258494799,0.8372326366350338,1.8646531779933038,0.5017132089727726,2.342531384172938
2021-02-10,0.5355402154322438,0.935931443850633,1.7340060500915118,0.6109054714446522,2.178588511576406
2021-02-11,0.7154570756475255,1.038997650279251,1.8657879243739752,0.9299446899651189,2.425716977310403
2021-02-12,0.7011953240230021,0.9673426399151646,1.904008441722708,0.8646854422455085,2.3559784005870825
2021-02-13,0.687917141476032,0.900629354403774,1.8551201095124494,0.8039268322996642,2.291049380879163
2021-02-14,0.6755546956564392,0.9949559741870464,1.7251304346093372,0.7473584713156022,2.130656991268409
2021-02-15,0.6276907218042405,0.9263383207948362,1.604105564871957,0.6946913766063032,2.0812673790997085
2021-02-16,0.6194818221689091,1.0188919084132078,1.575900189685888,0.6456564953252317,1.9353427137496064
2021-02-17,0.5936619982914497,0.9486235009364348,1.5496400127885137,0.6000033299945791,1.8994230517546165
2021-02-18,0.5877999071742419,0.8832011905270254,1.4407179307629143,0.5574986588246609,1.8659806078282468
2021-02-19,0.6914044297118164,0.8222907635941272,1.5082536200848233,0.5722697085143302,1.9347857726760431
2021-02-20,0.678801481255273,1.078459033865046,1.4866587238495912,0.5316777008947742,1.7989632870792973
2021-02-21,0.7215988674121854,1.1605215378234028,1.3820801789921935,0.49388514207656664,1.6725078694547402
2021-02-22,0.6705594334389007,1.0804855696976507,1.284713947573237,0.4586989666251322,1.5547735151146358
2021-02-23,0.6775711261836749,1.0059693235116058,1.1940626286659328,0.42593942396345175,1.545100004749644
2021-02-24,0.6295680881571841,0.9365921287866676,1.1096631248556839,0.39543916010602514,1.436152399699546
2021-02-25,0.5848756044773478,0.8719995681806906,1.115557228291427,0.3670423627215246,1.3347184225839372
2021-02-26,0.5432653610512934,0.8118616669268498,1.0365718900242475,0.3406039651566447,1.340221125496925
2021-02-27,0.5590559553400405,0.9123101961912894,0.9630338164651493,0.31598890535486,1.245403098326325
2021-02-28,0.5374034326231927,1.0058312406788712,1.063513237807594,0.29307143588423284,1.2570654787743203
2021-03-01,0.5535982978380156,0.9364635689079144,1.0725900920742397,0.30796405770096386,1.167982323791486
2021-03-02,0.5504992205451825,1.0283188635529703,1.0810409563914618,0.430518330605382,1.1849840680005048
2021-03-03,0.6930303147325113,0.9574003212389723,1.0044360506691077,0.6533093131431641,1.2008132781261427
2021-03-04,0.643961125771618,0.8913727128776638,1.1020601455147274,0.6977023076519755,1.215550818587944
2021-03-05,0.5982760188080277,0.8298987326792042,1.0240056405424927,0.6484597759539611,1.1293307436179632
2021-03-06,0.5739186641278705,0.7726643373220177,1.0358071566894904,0.6388428570762279,1.1489981140458456
2021-03-07,0.5875952375147846,0.8758161306971355,1.1312677269819802,0.6117743859074398,1.2672503474303594
2021-03-08,0.6548597646983645,0.815415018235264,1.3046177614788943,0.7133762223838251,1.5772297210364974
2021-03-09,0.6447771379668867,0.9156184887887784,1.2125937657505101,0.6630527310491315,1.4660662734838579
2021-03-10,0.6717439753060197,1.0089113751661885,1.211389204296955,0.6161998253237271,1.462510503920989
2021-03-11,0.6968510307596952,0.9393312803271407,1.2947406678578957,0.5725781544759367,1.4591999598452143
2021-03-12,0.6656953993932162,0.8745498127183726,1.2033978509999252,0.5863092389482766,1.356176495823008
2021-03-13,0.6185113770074466,0.8142360325308986,1.1183545387528493,0.5628637759262436,1.2602580982850917
2021-03-14,0.5745814251310406,0.7580818233908366,1.039176282522813,0.5772648175399415,1.1709547626463421
2021-03-15,0.7336287328742541,1.0186782964343961,1.0499315474987543,0.5725578957942099,1.0878102777412997
2021-03-16,0.6817596530070338,0.9484246208182308,1.0599450700625617,0.5319460131898345,1.0103998952435016
2021-03-17,0.6334677510616906,0.8830160262790423,0.9847950530525454,0.5122497381511423,1.0382693931454847
2021-03-18,0.5885063251125782,0.8221183692942807,1.1682466512687306,0.4757970388324957,1.4639817900332714
2021-03-19,0.5648227424114174,0.7654205507222613,1.0856275596927716,0.7135801399130999,1.4605697779497533
2021-03-20,0.5427725102413713,0.7126329265345192,1.093179288312164,0.6994721614519779,1.5573343103753765
2021-03-21,0.5222429837382249,0.6634858281528281,1.015737256250451,0.6501075708712047,1.447542960109711
2021-03-22,0.4849522313976271,0.6177281848319434,0.9436360539860973,0.6222622228889698,1.3453234271037462
2021-03-23,0.4502332550805189,0.5751262410504301,0.8765073484296304,0.7231407602631806,1.2501535170637104
2021-03-24,0.41790869092321126,0.535462362357297,0.9829541123952141,0.6902586405987405,1.261488282426369
2021-03-25,0.3878134070526145,0.49853392357403514,0.9131138166036354,0.641529465249225,1.172100106502014
2021-03-26,0.3779707152521409,0.46415227367237755,0.9325630447464166,0.5961609226824349,1.1888178656965134
2021-03-27,0.3506297745312732,0.43214177203979975,0.8661979949995825,0.5539212451202509,1.1044414426500797
2021-03-28,0.3251744159290859,0.40233889120946875,0.8044098452352888,0.5145946487692519,1.0258840832620209
2021-03-29,0.337828709802386,0.3745913814708847,0.9158288508004826,0.4779802314769426,1.052685706128244
2021-03-30,0.3132561832504669,0.3487574930935823,0.8506178833947475,0.443890946411689,0.9776977078796221
2021-03-31,0.32673242420505105,0.3247052521905766,0.7899042240859596,0.41215264652334954,0.9078812957171117
2021-04-01,0.3211022139802715,0.302311786522261,0.8178506655058216,0.3826031949031714,0.8428798085313264
2021-04-02,0.3158602941158215,0.2814626977965878,0.7593968143273047,0.355091636498178,0.8823024158617352
2021-04-03,0.2928028307146999,0.4184904663113903,0.7049742632300646,0.32947742694870136,0.8190649893556312
2021-04-04,0.2713355372033109,0.3896290548416392,0.6543049915188411,0.3056297146095334,0.7601887646775342
2021-04-05,0.25134874669270724,0.36275808554221584,0.6071301523394261,0.28342667208685984,0.7053729692875818
2021-04-06,0.25091741077912383,0.33774028653930444,0.6476817021556008,0.2627548738760948,0.8542200402416309
2021-04-07,0.23233876691846417,0.31444785298486955,0.7699095451745662,0.24350871692124457,0.9928017959574696
2021-04-08,0.5422284033676019,0.449200783210825,0.8837078817784303,0.2255898811356944,1.3217086558720825
2021-04-09,0.5762675672308235,0.4182214188514578,1.0741310090480027,0.20890682712845798,1.4280498174065108
2021-04-10,0.5352509815459087,0.3893785623789435,1.0824756032291034,0.1933743285699965,1.4271158724007
