date,IssueComment,openIssue,openPR,ReviewComment,mergePR
2021-01-01,1.7958224748171125,3.9422383018393323,5.771744017928431,0.0,0.0
2021-01-02,2.1951754107066703,3.7563263555568165,6.0,0.0,0.28440859744658487
2021-01-03,1.939432151270008,3.7691478690935423,5.984258208132995,0.0,0.26479421141578585
2021-01-04,2.2147801327165366,3.9669970865999056,5.513090092941267,0.1317088855393078,0.497481304115842
2021-01-05,2.214411710843663,4.337113476767656,5.530928294664521,0.12262551412280381,0.46317224865957696
2021-01-06,2.07144264884383,4.123968759800428,5.091024311436136,0.11416858211433456,0.43122933495891647
2021-01-07,1.995383941567124,4.297347571051144,4.681458533947641,1.0858797229947061,0.4014893808238188
2021-01-08,1.89604545267207,4.272857276622743,4.756650636291144,1.0109914662364505,0.37380045800838296
2021-01-09,1.917658732871229,4.064144021734474,4.598401094332492,0.9412679168408332,0.34802111607677033
2021-01-10,1.7951553934901843,3.8698247844247073,4.222809331816661,0.8763528880931897,0.32401965979561376
2021-01-11,1.7381509796861434,3.502994927543443,4.101376431545905,0.8159147578798662,0.3016734763614335
2021-01-12,1.5709770659395528,3.533287574046607,4.21657419612401,0.7596447745778065,0.2808684090261623
2021-01-13,1.786160113806922,3.375579126232556,3.8673153231397994,0.707255479779337,0.2614981739209097
2021-01-14,1.9009273223573504,3.786482961942881,3.542143268982086,0.6584792397945551,0.24346381709877796
2021-01-15,1.9222039218885585,3.425400816956916,3.4676528558033692,0.6130668784294133,0.2266732090230002
2021-01-16,1.8849627503151645,3.2751328351490487,3.854811676642183,0.570786404054971,0.2110405739179657
2021-01-17,1.9073403548147998,3.135228162431379,3.758757925004149,0.5314218244649731,0.19648605157879562
2021-01-18,2.3560528218414496,3.170964897012989,4.1258405341739435,1.1944754978949612,1.1674265882545105
2021-01-19,2.887920440312539,3.5959800588763886,4.0110951371888905,2.2316234044345973,1.4150781760387203
2021-01-20,2.841128548950286,3.805771883983935,3.9042632158579806,2.0777183420597978,1.3174865776912226
2021-01-21,2.9687149428169155,4.001095307359925,4.033054995311116,1.9344274219177426,1.2266254344021728
2021-01-22,2.8307753876799975,3.9970362035309193,3.924708601006259,1.8010186341992775,1.470194343141716
2021-01-23,2.588248066485554,3.621433145331986,3.5955783897543068,1.6768104525303618,1.6969653961061186
2021-01-24,2.533598025680835,3.6435576388842166,3.9739147599758136,1.561168352355854,1.579933299822938
2021-01-25,2.6823934211522538,3.664156305294914,4.097902984662202,1.8733236420913042,2.127299915162812
2021-01-26,3.106179162275821,3.3115104814570846,4.213340297301253,1.9840272353862836,2.308753342470587
2021-01-27,3.186960993792913,3.540920898110789,4.320816415965195,2.0870960981091953,2.4776927403088607
2021-01-28,3.0624951965709433,3.196774067871865,4.6491363705859525,2.0830991270561445,2.6349811451927705
2021-01-29,3.117764505671629,3.2481853943523795,4.954813569715622,2.0793778091791664,2.7462616703473053
2021-01-30,3.0265960897506274,2.9242272195450694,4.554641636483714,1.935972443028879,2.88502808005615
2021-01-31,2.8561395216705048,2.8085229341104334,4.410323749684196,2.0823384839013643,2.6860606262591737
2021-02-01,2.811539417800806,3.072622147132873,4.047702838523421,2.4984916968295354,2.828978832112028
2021-02-02,2.7985403928698966,3.504419567608695,3.7100902660633883,2.326181924634395,2.6338768436905085
2021-02-03,2.6723370135913926,3.9064378556379085,4.080529265504959,2.1657555850044368,2.452230164815301
2021-02-04,2.6689381544680293,4.280730744492693,3.9689087836005266,2.0163931308661995,2.6112746093884214
2021-02-05,2.466097231477361,4.257386438102806,3.636730283893798,1.8773315356340479,2.4311867052926686
2021-02-06,2.3913461764840496,4.049740137595222,3.3274606462358083,1.747860395245493,2.2635186566517946
2021-02-07,2.0935486890115147,3.6705023253228886,3.2677759311775247,1.6273182990216655,2.1074139217102914
2021-02-08,2.329742734010853,3.6892427374964374,3.2122074033646393,1.5150894508132748,2.94656632941142
2021-02-09,2.43554669570189,3.706690707451118,3.616983151957848,1.41060052317098,2.743354858417529
2021-02-10,2.790780719806291,4.28067120798061,3.7655873496109917,1.313317728469533,2.5541579716301133
2021-02-11,3.007415006871007,3.8855071149920426,3.675686999837178,1.222744092023358,2.706172912284971
2021-02-12,2.7812308526801326,3.5175957180716524,3.591986674185695,1.5582389859196701,2.519540297644628
2021-02-13,2.542120395968439,3.546881413503906,3.51405878478604,1.7306556100410666,2.3457788978070675
2021-02-14,2.4906515738200716,3.7600593520854173,3.669761214657929,1.6113000507278896,2.1840010427858902
2021-02-15,2.414207115906574,3.4007995250206555,3.3582135817748275,2.3398200546114674,2.3615440474989704
2021-02-16,2.542711157518097,3.252228184035979,3.2964079746104042,2.178453154293435,2.1986789407749034
2021-02-17,2.5767772223130816,3.4857270349945884,3.010608841040925,2.028215005721474,2.703373442945676
2021-02-18,2.608493903329102,3.8890344632040836,2.7445199925452033,1.8883381087751654,2.5169338951563187
2021-02-19,2.809174485272055,4.078615639737306,2.4967820991181515,1.8980485852623925,2.3433522472145034
2021-02-20,2.8248637688426292,4.06921030608917,2.4943855597231543,1.7671486828305034,2.181741747406607
2021-02-21,2.696844984324627,3.8745416698583894,2.492154298907123,2.065098432533219,2.031276799309599
2021-02-22,2.8914323882678885,4.436946241946002,2.261820936075801,2.062618541864718,1.8911887441847997
2021-02-23,2.787347874185575,4.588740399255643,2.2756286148216556,2.340191059909902,1.7607619342410201
2021-02-24,2.633391183040973,4.544154047709689,2.0602280577893315,2.178798573019564,1.6393300767071564
2021-02-25,2.7467790820915026,5.060378455807556,2.0879386936583915,2.0285366024664904,2.5107641288912603
2021-02-26,2.624145448383923,4.797353395458266,2.1137382511916534,2.448400289976377,2.337607982071173
2021-02-27,2.5955449357753673,4.552467994443411,2.594270493038172,2.6993671702207562,2.504557404764579
2021-02-28,2.597442082018626,4.324471241774408,2.356894634059881,2.7231149534303554,2.331829307884263
2021-03-01,2.884460487653907,4.6699342419301235,2.364145506048213,3.0950766857013545,2.827341026116459
2021-03-02,3.4084114078443273,4.433836368744794,2.8274082820425543,3.4413858847122847,2.632351989832565
2021-03-03,3.5254000556315583,4.585845000068312,2.573953954857065,3.3439896180314346,2.450810473292388
2021-03-04,3.320543214042405,4.35554638494242,3.0227471826576933,3.113369644374094,2.281789061341189
2021-03-05,3.6147429955026324,4.327042379211171,2.984077189225485,2.8986544964862255,2.4525880647745932
2021-03-06,3.803077507742964,4.858240005826177,3.4045860560351873,2.6987472898320033,2.28344406030738
2021-03-07,3.5790704970426788,4.423243581951708,3.111326365126069,2.5126267870849683,2.125965159596526
2021-03-08,3.541663503939417,4.947806642860471,3.066547462558111,2.339342181079108,1.9793468727278003
2021-03-09,3.2215842063999958,4.5066332095353605,2.796600778095687,2.178008237556411,1.842840191850021
2021-03-10,3.094730601412021,4.653621369080218,2.545271106354809,2.0278007728973484,1.7157477648258814
2021-03-11,3.1763019888507538,4.790472414173707,2.767786479566783,1.887952443732014,1.597420332768924
2021-03-12,3.480449441013855,4.791730921179879,2.518444000827898,1.7577488269229096,1.487253413267619
2021-03-13,3.535419529169703,4.5472332770118085,2.286297555105488,1.6365247698937435,1.3846842123526109
2021-03-14,3.4154473185246976,4.691421431903119,2.2984171911596407,1.5236609926596918,1.2891887494317409
2021-03-15,3.589001150505386,4.267929737264723,2.309700990244541,2.1182843786279753,1.200279180505414
2021-03-16,3.4938588653367297,3.873644366394492,2.3202065962891028,1.9721958007915634,1.1175013059877992
2021-03-17,3.519378955901844,4.0642869289145835,2.1017316957073,1.976122988174211,1.0404322504024337
2021-03-18,3.4575634111018982,4.055869782219738,2.354835993791516,1.8398386441621968,0.9686783020988177
2021-03-19,3.228859749084256,3.8621211821178845,2.5904848230423374,2.2727159839689306,0.9018729019540717
