name,score,average_slope,IssueComment,openIssue,openPR,ReviewComment,mergePR
awesome-awesomeness,0.20343780517578122,0.24029602225602828,0.1434202943990801,5.076072714176387e-05,0.017928421726811517,1.0400623457482405,1.8288678867577718e-05
machine-learning-for-software-engineers,0.37360191345214844,0.5550941849150982,0.8048333588650497,0.019679487668169033,1.0347271528261768,8.240150919916782e-13,0.9162309252152717
hacker-laws,0.7120704650878906,0.061314677044813394,0.20423355636762397,0.06053626708675396,0.0187548424284629,0.00034089075960339055,0.022707828581622652
Modernizr,1.331472396850586,0.8100491013485949,0.40235507292946976,1.3014345678713095,1.1596335687269321,0.1681975954666771,1.0186247017485854
bitcoinbook,1.5254592895507812,0.10475540056803416,0.18746069601183435,0.17574109758431508,0.15856732793465136,1.1661265120097302e-15,0.002007881309368759
python-patterns,1.5649414062499998,0.1763808800211145,0.1303579856323185,0.4450944588308136,0.28963998422734105,2.467820277567059e-11,0.016811971390421173
mostly-adequate-guide,1.7591667175292969,0.12415344259880082,0.4684979751562834,0.1521524308371473,0.00011680699447624585,8.781187433861797e-17,6.0970343703063e-12
bypass-paywalls-chrome,1.7773818969726562,0.002995794183208935,0.013728447234008467,7.195773406633256e-05,0.0002364764365408048,1.3588602734302653e-12,0.00094208951007021
underscore,3.6627483367919917,0.480257676659101,0.5877722386069409,0.07068924373352799,0.3028346442156294,0.8572781605176033,0.5827140962218037
what-happens-when,3.9496326446533203,0.5010742477675743,0.18339675754358656,1.1776099039436132,1.1441935325771764,0.00017104477349492468,2.8585014634062874e-17
og-aws,4.4829559326171875,0.6205215363656889,1.238734179275483,0.11598940704180198,0.19838944006811787,0.16405417791379717,1.3854404775292442
java-design-patterns,4.637260437011719,1.4625319784049242,1.5952553975472812,1.3547168288849454,1.4057239961659038,1.1084153353403645,1.848548334086127
masscan,4.992856979370117,0.38931600514316633,0.22341926989823313,0.3859356317722626,0.3270976768099276,1.0101274472345796,8.285721953560427e-13
react-redux-links,5.008296966552734,0.0006874013195253363,1.1127928242143454e-05,0.003284386906651787,2.421443227731393e-05,7.793512514728952e-05,3.934220530814785e-05
modern-unix,5.253696441650391,0.06292212733175909,0.27063290815443414,0.03496852732486118,0.009009197096909947,1.295571068470209e-09,2.7870190662546622e-09
Apollo-11,5.301713943481445,0.33472428662302656,0.49445724401489927,0.3753283879375941,0.41204824832535397,8.305223390327654e-10,0.3917875520067633
DeepSpeech,5.37440299987793,0.20447314269526334,0.3131953736501192,0.41304584650180953,0.29612449326098284,2.5926392917682506e-15,6.340228631895279e-11
awesome-interview-questions,5.976591110229492,0.23146755060677876,0.22320527003698576,0.17321865509382434,0.7609138246847857,2.51930362269685e-12,3.2157785373464045e-09
leetcode,6.195917129516602,0.42870412087006005,0.37393440115812726,0.03309564643754377,0.8790688980814776,0.001424949582043963,0.8559967090911078
awesome-react,6.232776641845703,0.13406900858994555,0.14216465499587042,0.18399992798409764,0.3393847501066122,1.7616130616724048e-09,0.004795708101534438
hacker-scripts,7.092723846435548,0.42557884311140287,1.547621479083478e-08,0.12625362711368712,0.4128686788327528,0.5451694053580465,1.0436024887763133
servo,8.196039199829102,0.7286697450777835,0.8704947113367885,1.1694178399054107,0.8275830124358442,0.21894907994529586,0.556904081765578
cascadia-code,8.780803680419922,0.2404874848901994,0.18526507165909872,1.0145951658882923,0.002354206056716485,1.3259095606347622e-09,0.0002229795209798377
reactjs-interview-questions,10.77056884765625,0.5085482994102992,1.6363889675205883,0.5586951524387472,0.2044681057220535,1.1320904884085421e-14,0.14318927137009566
interview,11.189489364624023,0.1624536378938626,0.296643568857969,0.3093767940505795,0.20613271562036303,9.734738868976778e-10,0.0001151099669275038
docker_practice,11.504831314086914,0.3609916974615321,0.13397633032791237,0.42882082460965604,0.2555113358946878,0.9333924077488357,0.0532575887265687
python-fire,11.81218147277832,0.3191511518426129,1.2131652828558548,0.18057365112748527,0.2019504737507562,3.865956003519179e-07,6.59648833676185e-05
nuxt.js,12.626495361328125,0.5604119563647638,0.8915612945155696,0.8061016613607532,1.0198923472711097,0.002503571316776769,0.08200090735960955
gold-miner,12.948808670043945,0.4751469767222785,0.459378218469795,0.8983964786525093,0.33571054326937383,0.34601099216320386,0.3362386510565102
shadowsocks-windows,13.990440368652344,0.21007454025310204,0.3406124802529156,0.6592027026291004,0.05055544713422149,2.0369825865689227e-06,3.4266686237819e-08
free-programming-books,14.403228759765623,2.032017324346988,2.0293473091590806,2.0657023605741043,1.8534854050832774,2.1692676612592208,2.0422838856592582
awesome-php,14.526844024658203,0.37003986246825576,0.2759499615028388,0.27608882132892704,0.1330419297092868,0.9438914297795706,0.2212271700206554
awesome-for-beginners,14.683094024658203,0.8693403384483014,1.1797724399106406,1.0115080149045563,1.296581570410226,0.4676025706554384,0.3912370963606456
You-Dont-Know-JS,14.903068542480469,0.9537790980730501,0.9533701692511544,0.31985254892854686,1.5979506487442872,0.01779651649097164,1.8799256069502903
polymer,15.538558959960938,0.052268349238825416,0.2424611241017152,2.0287639927115025e-05,0.0008837202661579807,8.174228959321654e-08,0.01797653244403721
the-swift-programming-language-in-chinese,15.678825378417969,0.1699242673785573,0.1549604186957929,0.1822760671146724,0.2927981016442349,0.10617336252204482,0.11341338691604139
Real-Time-Voice-Cloning,16.520423889160156,0.43362959792993355,0.47829799947315466,1.6590660037077598,0.03078274957618713,7.2059962317017455e-12,1.2368853603144983e-06
HowToCook,18.43364715576172,0.1900650407311423,0.1984131516408144,0.33497007156277125,0.2092311013397145,0.012913390790326155,0.1947974883220852
shadowsocks-android,18.561248779296875,0.8421553435044664,0.4844424371874336,2.3738758826660216,0.7084286647806914,0.2653040493561714,0.3787256835320135
wtfjs,19.663162231445312,0.583904390881161,0.04079595210698738,0.03299475054748103,2.686960370409287,5.104316837447629e-17,0.15877088134204945
manim,20.007781982421875,0.4165111802155521,0.32937602946904115,0.8085107683728482,0.7797649743074219,2.134125517664811e-05,0.1648827876732725
RxSwift,20.300312042236328,0.769400637733854,1.6815388092525387,1.3627627988307098,0.2862322713287917,0.4678241371929197,0.048645172064310516
awesome-cpp,21.33829116821289,0.6106183634854782,0.7027891662060044,0.29714635048086574,0.8148476829857768,0.45309353076428355,0.7852150869904604
nodebestpractices,21.512327194213867,0.1807298516494457,0.09520105320560181,0.13603538940385193,0.2817537665455208,0.07882373392269953,0.3118353151695543
linux-insides,21.963138580322266,1.0554035819208263,2.515642878726561,0.3085137381222208,1.1576660299062804,8.382029773404735e-14,1.2951952628489851
FileSaver.js,22.871417999267578,0.8884383054077343,1.4498810487345384,0.2920411477865464,1.4126601877895286,0.17840498537737634,1.1092041573506821
CPlusPlusThings,23.263683319091797,0.5005982152342698,1.059188304298485,0.09984671662374225,1.3437842073204562,1.737858087879257e-05,0.0001544693477870638
tqdm,23.50341796875,1.103617479694391,1.68820620534088,2.2804119434273904,1.3735079980434013,9.181388074599257e-05,0.17586943777953656
stb,24.706554412841797,0.6464572706396061,0.5821393235163608,1.5022724725743626,0.6362587111524738,0.5116158459541688,6.650165671274832e-13
draft-js,25.01510620117188,0.6517285464009224,0.984341011988948,2.0558813213538785,0.21840302008013626,3.5028660262858756e-15,1.737858164597898e-05
GFPGAN,25.126571655273438,1.5100366710753546,3.0600324657918776,2.016926824111652,1.8392785744883655,0.2812304673741244,0.35271502361075385
developer-roadmap,25.712757110595703,3.153413054747646,2.6507404677365676,3.361120052914964,2.9366054216787156,3.1772362582385982,3.6413630731693827
barrier,26.406831741333008,0.7153642965185016,1.468289885469253,1.3532333471614604,0.614453592766924,0.14084407309615204,5.840987187093749e-07
husky,27.895050048828125,0.7508729688867738,0.4730621039026857,1.0784999788631162,1.5300958773046862,0.6293426669828227,0.04336421738055848
fucking-algorithm,28.110694885253906,0.7273105286502864,2.639695037886639,0.4491950289664104,0.3066246169201172,0.0004996010176936148,0.24053835846057242
animate.css,28.56022834777832,0.7790005091013854,2.4619073926089827,0.20881498393399758,1.2127745101655596,4.1269559946141775e-05,0.011464389238440599
react-beautiful-dnd,28.662528991699222,0.5696147221532939,1.6255900970293922,0.4677240991890822,0.734295047922358,7.496075389356883e-11,0.020464366550675902
Rocket,29.047574996948246,0.5383337968742593,0.958702071677325,0.9483290964672518,0.6557099268693598,0.12892788935735855,1.4770220366605488e-15
setup-ipsec-vpn,29.223365783691406,1.0425690210479834,2.819588548834617,2.3703759625850642,0.009156095287099764,7.3142304131333235e-19,0.013724498533135766
Realtime-Voice-Clone-Chinese,29.595279693603516,0.3938757315009619,0.7831371659874737,0.7864051096276553,0.31597526353545713,0.00019732325721431073,0.08366379509700905
tdesktop,29.871702194213867,1.0456992658031203,0.35425396698253336,0.43058362533824157,1.3774760504069328,0.22891022946871592,2.8372724568191785
CheatSheetSeries,30.090808868408203,0.7804281529044641,0.7233974587558447,2.0960066490012723,0.3837717877072668,8.63072916534706e-06,0.6989562383287715
redash,30.205459594726562,1.064298269259018,2.0879781499245693,0.8292812126436072,1.7120238051466534,0.284652545279332,0.40755563330092753
es6tutorial,30.521240234375004,1.1887679473940898,2.6556419189708738,1.9086800245941038,0.7329808030717936,8.372201769801265e-14,0.6465369903335944
pm2,30.662946701049805,1.42148809158816,2.6298055380302845,2.7119260781638443,0.25151366927018215,1.0388132269037376,0.4753819455727511
jq,31.51717185974121,1.2856196121352048,2.2911990776135576,2.2117844987785467,1.7984050441966855,0.12142799184877662,0.00528144823845765
RedisDesktopManager,31.743240356445312,0.5002317816463748,0.7466273701294911,1.2735385516776732,0.21344070332779483,1.5553463600373408e-16,0.26755228309691453
joi,32.05698013305664,2.4268152375053424,3.5732290581413606,2.8220001715444436,1.6188781552535692,2.2402582634980805,1.8797105390892581
youtube-dl,32.8231143951416,0.7614463080204977,1.4802216206284016,0.2581083577084805,0.6853116557928755,0.6515571203105442,0.7320327856621869
bat,33.12477111816406,1.4749429572078432,2.8273646850823653,2.8984011208565934,0.6234112155883172,0.5155201513835211,0.5100176131284189
system-design-primer,33.5439395904541,0.6760343608214818,1.0053325718239585,0.17721133218542076,0.9553565986116155,1.0900623720041585,0.1522089294822554
react-use,33.916015625,0.8071180468503572,1.1890297991631475,2.2638807168111166,0.52115230029795,0.018706755613349998,0.0428206623662216
iTerm2-Color-Schemes,34.43544387817383,1.2934985128426537,2.0544394823367966,2.050488413721894,0.38124724717994996,1.0436024888010202,0.937714932173609
srs,34.846248626708984,1.39580086705118,0.6171582870479247,2.3944329141868836,1.8983954447161022,0.21212836263360238,1.856889326671387
tldr,35.292863845825195,2.6043739524966893,2.5866114746434343,3.4993811603921054,2.2974880170010015,2.330990588101757,2.307398522345147
rethinkdb,37.70337104797363,0.4573057225720767,1.4438328580523954,0.3146904968353188,0.24934444717248488,0.007881088575047384,0.27077972222513685
glide,38.95730018615723,2.4014834098731477,1.7210852507060697,1.5214789828220225,3.744174722396042,1.9429318071675488,3.0777462862740537
graphql-engine,39.555864334106445,1.8226467712229197,4.212288911263592,2.968180119978926,1.757805772897863,0.16877706142785526,0.006181990546363579
date-fns,39.85877990722656,1.121399088141769,1.5236450172136486,1.563594797683873,1.6594918703634463,0.22188284014770238,0.6383809153001737
intro.js,39.98114585876465,0.8181020428467726,1.386927430424952,0.6229397972915055,1.0150435136155358,0.9374854835920414,0.12811398930982817
redux,39.99626159667969,0.9336558931182228,0.998438056486235,1.0723048584157395,0.9769712648177249,1.087040929875348,0.5335243559960664
api-guidelines,40.21908760070801,1.0657091144942474,0.6955282349981802,0.5412285563849141,0.9675963854206944,2.195656272787382,0.9285361228800674
shellcheck,40.30814170837402,1.320692834671389,2.507127625757188,2.4947441797274794,1.281647791882393,0.028498000314479317,0.29144657567540694
chinese-programmer-wrong-pronunciation,40.50654411315918,0.6147483879604161,1.9501233729078775,0.2825266447785201,0.5797579235381692,8.642685843059357e-16,0.2613339985775128
tmux,42.0928955078125,1.0778246684718114,0.8811749108605574,2.670152641975701,1.836676768084424,0.0011092098242738266,9.8116141001769e-06
TrafficMonitor,42.45373725891113,1.4073945147073885,2.5607906496657997,1.8280229950773845,0.7251536439915149,1.0432624678646079,0.8797428169376358
devops-exercises,43.518409729003906,0.7164348823471908,0.6769762053275553,0.4714635355034637,1.2875235356621237,0.13925036762502005,1.0069607676177912
photoprism,43.68003845214844,1.151806292907413,0.6634196019411918,0.4146993209809352,2.595215485932603,0.25184340977156294,1.8338536459107724
darknet,43.77674102783203,0.803194869619627,1.8017885169638217,1.938071462311448,0.26173561407501933,0.01436257468907272,1.6180058773842517e-05
Font-Awesome,44.5368766784668,0.960516549451459,1.0628218853651958,2.698931157493208,0.6436840801935384,3.6569668014182553e-07,0.3971452585086722
Rectangle,47.656049728393555,2.3547631143441192,3.7940550996532694,1.3708786655994214,2.856898073750009,1.1079183920942666,2.6440653406236283
lodash,47.69279479980469,1.2673847985725366,1.4863541924878463,2.247152715535446,2.5891072960679025,0.014309788771485941,2.0373213285233004e-15
glances,49.934701919555664,2.3025465581000155,4.05663815845337,4.101063456416899,0.4004407741284181,0.9933121773270058,1.9612782241743838
marked,50.152244567871094,1.851714831523752,1.6932418867161225,2.3889839617199495,2.3071955693186053,0.23006224961666927,2.639090490247414
beego,50.28560638427735,0.7634124577526937,0.45267015983086417,1.8516977573229143,1.305831056921174,0.0452056418628694,0.16165767282564697
micro,50.49711227416992,1.680180729513357,3.299400757282105,3.1057970233421415,0.7716602947096814,2.847358915902075e-05,1.2240170986436976
ripgrep,51.36341094970703,1.567722573837001,1.7724044288406502,0.9257284402379842,2.3911808441148605,1.1057341340486784,1.6435650219428333
models,51.88734054565429,1.0762916002108631,1.7229809279792418,1.2387668278407724,0.6101047933005684,0.06105044296788699,1.7485550089658461
starship,53.177642822265625,2.273831224600885,1.2720772789676986,1.9664824317222662,3.7975236372228958,1.0561074487846005,3.276965326306962
joplin,53.19726943969727,1.9556309034305766,1.9152267345366725,2.7075097324773494,1.0029214609081372,3.1951537807637664,0.9573428084669576
iptv,53.215808868408196,2.698723532220581,2.0861678931641654,3.534347626517261,3.3995850992937724,1.3912272503256575,3.082289791802049
serenity,55.42045593261719,1.898001072458896,1.533578668929205,0.5808014200575929,2.177364257129916,2.896418194229213,2.3018428219485543
x64dbg,56.462392807006836,1.7529586452023704,2.5967363843142497,2.6698225340105735,2.0297976220536325,0.016626661101988523,1.4518100245314074
redux-saga,57.042179107666016,1.1967524564174012,1.6856502073329998,2.5347451675320274,0.5858310993840381,0.1961884386671265,0.9813473691708131
coc.nvim,57.22522735595703,2.5183841673391365,2.4256637486772488,2.2451206293345782,3.414201480952127,0.3354199111351328,4.171515066596593
meteor,58.212080001831055,2.2643207079432317,2.367184591385906,1.5645666108269052,3.656771355640343,3.337424883487018,0.3956560983759879
