name,score,average_slope,IssueComment,openIssue,openPR,ReviewComment,mergePR
clipboard.js,-0.7172393798828125,0.19037115352136547,0.29311952735768343,0.6100924696044311,0.012524667439647273,0.0012135315001002157,0.034905571704965346
You-Dont-Need-jQuery,-0.07781982421875,0.15666270764368329,4.1958313316311564e-11,0.40291902329757806,0.03579718716131269,3.906463653587622e-11,0.3445973276785027
project-guidelines,0.43972015380859375,0.05925181149377149,3.637052367133312e-11,0.0,0.00023612133834449332,6.045125796984576e-07,0.2960223315815627
bluebird,0.5331039428710938,0.40545608473740036,0.07791277710137429,0.13384450411680526,0.0005281029420687101,5.03713856213918e-18,1.8149950395267536
macOS-Security-and-Privacy-Guide,0.8326911926269531,0.5226492485918712,0.025643479474900865,0.32118665081242803,1.7077547788012932,0.00017104477349492468,0.558490289097239
ML-For-Beginners,1.1028289794921875,0.0687046284159068,0.12340394626417787,1.0347820304831624e-05,0.21654402019670124,9.658791483796437e-07,0.0035638619192016447
snowpack,2.0734214782714844,0.03959464654808022,0.0493349957897007,0.03630748037754569,0.11233075646716797,6.586690480552397e-12,9.940000870746994e-11
swift-algorithm-club,3.066987991333008,0.07112756001271267,0.11522012601484077,0.12149117003028435,0.11892599062594994,2.7463318431767444e-07,2.3875930398181115e-07
awesome-cheatsheets,3.2896327972412114,0.20058416689402322,0.3317625310271801,0.12004955870698827,0.4419049159040963,0.0006190504100253847,0.10858477842182607
33-js-concepts,4.174184799194336,1.2937520487569345,1.1879614428546361,1.7597189326192821,1.883459958645364,0.6783059599302852,0.959313949735105
backbone,4.534416198730469,0.02382911018145888,0.11686904902131535,5.322238250148095e-06,0.0022473403210265027,1.612118814555994e-07,2.3678114820943358e-05
hackathon-starter,5.012569427490234,0.7030892781441518,2.063393412791247,0.2513148557213959,1.200679407341966,1.555087755241742e-07,5.855935737479161e-05
C-Plus-Plus,6.476774215698241,1.9466566494030033,1.9434751530611103,1.8967997285674958,2.028097155675885,1.3636264274607397,2.501284782249786
feather,6.9637298583984375,0.35157785081570986,1.3086031565039595,0.4169086938330016,0.03233244926126517,9.658465964887325e-14,4.4954480226485494e-05
immutable-js,8.000078201293945,0.16907393685418887,0.2901300843814313,0.5306443728502298,0.0014382888621378592,0.0155862731138045,0.007570665063340977
angular.js,8.61703872680664,0.9174396489584165,0.6663718175824718,1.3374132728999764,0.6348711674710722,1.4921387507597226,0.45640323607884026
